SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,1562349882,1685.1,20190705 13:04:42,13:04:42,2,B1_R1,5,1562349874,0.007807992,18.93241718,399.6604516,263.2233751,26.64292735,40.45280695,0.266359508,2.275862113,0.250173548,0.157730681,247.8111148,38.23313727,37.71353548,6.554623571,50.72176874,3.55331711,7.005507099,3.001306461,-344.3324435,150.9757914,16.00044536,70.4549081,-0.041883649,0.047018065,3.501565081,82,16,1,0,51363.62095,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-612-20190704-15_07_10,818.0538462,1385.37,0.409505153,0.5,1264.470921,18.93241718,258.903679,0.571609029,0.017166188,1.549773707,DARK-613-20190704-15_07_12,593.48,791.89,0.716407776,0.730548845,0.767877083,0.743985814,612,300,300,300,10522.8,1201.82,-0.00745997,-33.6023,1499.983226,1264.470921,0.842990041,0.195980082,6,0.5,0: Broadleaf,1562349874,399.6604516,426.1278387,35.10560645,26.06363226,499.9276129,101.0175161,0.200422226,38.94401935,37.71353548,999.9,0,0,9998.707097,0,0.229539,1499.983226,0.899998,0.100002,0,818.9197742,4.99911,13346.5871,13523.13548,47.562,49.687,48.44106452,49.125,49.06809677,1345.483226,149.5003226,0,73.20000005,818.0538462,-142.7604787,-2146.181197,13336.25385,15,1562348694,12:44:54,2,-1.025,0.216,406,34,0.43,0.16,-26.33817805,-1.264620209,0.318046046,0,801.817,0,0,0,9.039159024,0.173425296,0.033561152,0,0,3,0/3,1.88766,1.89346,1.89133,1.89136,1.88828,1.89105,1.88417,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.025,0.216,2,405.32,365.85,38.2054,37.7427,30.0006,37.5819,37.5791,20.4885,34.8474,56.8646,-999.9,425.898,25.8642,99.2246,99.7541
14,1562349953,1755.6,20190705 13:05:52,13:05:52,3,B1_R1,5,1562349945,0.010128736,18.44113481,400.0400968,295.7706751,29.93685125,40.49062967,0.362435628,2.275981087,0.333156512,0.210655974,247.8150795,37.47244755,37.57153548,6.504249012,51.12665196,3.580330668,7.002865493,2.923918344,-446.6772493,167.5477557,17.74308918,-13.57132486,-0.041886886,0.047021699,3.50177878,58,12,1,0,51368.55926,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-614-20190704-15_08_21,913.2034231,1392.95,0.344410479,0.5,1264.487645,18.44113481,217.7513978,0.537600057,0.016777439,1.535898632,DARK-615-20190704-15_08_22,644.1,748.85,0.640644424,0.740728046,0.642754907,0.741359179,614,300,300,300,10553.8,1263.17,-0.00748171,-12.5016,1500.002581,1264.487645,0.842990313,0.195980626,6,0.5,0: Broadleaf,1562349945,400.0400968,427.0302903,35.37301935,23.64910645,500.0268387,101.0164194,0.200008677,38.9370129,37.57153548,999.9,0,0,9999.588387,0,0.233148677,1500.002581,0.899989419,0.100010561,0,915.3422903,4.99911,14789.07419,13523.27419,47.526,49.75,48.44309677,49.167,49.12093548,1345.486774,149.5158065,0,70,913.2034231,-195.3350083,-2917.418799,14757.34231,15,1562348694,12:44:54,2,-1.025,0.216,406,34,0.43,0.16,-26.76607561,-3.637486411,0.434741648,0,892.436,0,0,0,11.67808049,1.085563066,0.109830784,0,0,3,0/3,1.88766,1.89346,1.89133,1.89135,1.88825,1.89102,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.025,0.216,2,434.482,364.182,38.237,37.8259,30.0005,37.6488,37.6441,20.511,38.9342,52.1268,-999.9,426.922,23.2982,99.2043,99.7356
15,1562350531,2333.5,20190705 13:15:30,13:15:30,1,B1_R3,4,1562350523,0.001066431,4.782565555,399.6979677,102.4214325,10.36243577,40.43923635,0.027336982,2.27546564,0.027155832,0.01698857,247.8157716,42.10067188,40.44964839,7.593606846,50.16725717,3.845007742,7.664377045,3.748599104,-47.02959081,21.38302714,2.315131788,224.4843397,-0.041872863,0.047005957,3.500852978,77,15,1,0,51074.9801,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-616-20190704-15_17_59,831.3258846,1075.05,0.226709563,0.5,1264.495321,4.782565555,143.3365906,0.403916097,0.005975739,2.285782057,DARK-617-20190704-15_18_00,640.82,434.23,0.561278851,0.849828466,0.568796142,0.851518465,616,300,300,300,10464.9,1040.39,-0.00741742,10.5551,1500.012258,1264.495321,0.842989992,0.195979983,6,0.5,0: Broadleaf,1562350523,399.6979677,405.9493548,38.00372903,36.7724871,499.9353548,100.9743548,0.200130935,40.62395484,40.44964839,999.9,0,0,10000.40516,0,0.236943516,1500.012258,0.900001774,0.0999986,0,832.0914194,4.99911,13662.66452,13523.41613,48.937,51.12093548,49.875,50.75,50.5863871,1345.513871,149.5009677,0,577.2,831.3258846,-132.0941881,-2949.319655,13656.60769,15,1562348694,12:44:54,2,-1.025,0.216,406,34,0.43,0.16,-6.319918049,1.328693317,0.144134832,0,817.065,0,0,0,1.228435366,-0.107627063,0.043112184,0,0,3,0/3,1.88766,1.89346,1.89133,1.89134,1.88825,1.89106,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.025,0.216,2,411.498,363.374,39.5305,39.8806,30.0001,39.5256,39.4877,19.8221,27.4564,80.2005,-999.9,406.138,36.7516,98.7417,99.3822
16,1562350764,2566.5,20190705 13:19:23,13:19:23,2,B1_R3,4,1562350756,7.03E-05,0.931431315,399.9828065,-434.9542083,-44.00779906,40.46946239,0.001783222,2.276385673,0.001782446,0.001114099,247.8144302,42.06353034,40.42323548,7.582932497,50.77195267,3.817426219,7.518769752,3.765506277,-3.100101276,-19.56822428,-2.113873172,223.0322315,-0.041897894,0.047034057,3.502505524,48,10,1,0,51163.09133,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-618-20190704-15_21_51,818.4174231,916.687,0.107200797,0.5,1264.486812,0.931431315,67.77699699,0.337658328,0.002930169,2.853419979,DARK-619-20190704-15_21_53,607.16,309.527,0.317483053,0.894186762,0.363788726,0.9063947,618,300,300,300,10471.4,916.687,-0.00742118,15.0356,1500.001935,1264.486812,0.84299012,0.195980241,6,0.5,0: Broadleaf,1562350756,399.9828065,401.1342258,37.72980323,37.64863226,500.0170968,100.9779355,0.200069516,40.2637871,40.42323548,999.9,0,0,10006.02839,0,0.233241258,1500.001935,0.899995581,0.1000044,0,819.1585484,4.99911,13342.66774,13523.28387,48.61280645,50.754,49.667,50.01793548,50.32216129,1345.495806,149.506129,0,232.5,818.4174231,-63.62280335,-630.2837593,13336.90769,15,1562348694,12:44:54,2,-1.025,0.216,406,34,0.43,0.16,-1.333850732,1.700672927,0.454834073,0,812.087,0,0,0,-0.004940237,1.351960035,0.158632086,0,0,3,0/3,1.88768,1.89346,1.89134,1.89136,1.88827,1.89109,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.025,0.216,2,446.191,365.999,39.529,39.7177,29.9996,39.5308,39.5142,19.6641,27.8824,81.6681,-999.9,401.398,37.3344,98.7701,99.4126
17,1562350870,2672.5,20190705 13:21:09,13:21:09,3,B1_R3,4,1562350862,0.000694646,3.409621263,399.9552903,88.91781914,8.997058845,40.46906815,0.018483947,2.274663713,0.018400907,0.011507996,247.8094367,41.50435502,39.78973226,7.330778787,50.42624226,3.719598508,7.376315071,3.611180279,-30.63388652,14.19916505,1.527761006,232.9024762,-0.041851054,0.046981474,3.499412799,65,13,1,0,51166.87037,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-620-20190704-15_23_38,715.7906538,904.417,0.208561257,0.5,1264.463208,3.409621263,131.8590179,0.366332123,0.004890099,2.905698367,DARK-621-20190704-15_23_39,573.1,331.317,0.569322873,0.888041348,0.731512048,0.910646523,620,300,300,300,10509.9,878.743,-0.0074495,6.89679,1499.974194,1264.463208,0.842989975,0.19597995,6,0.5,0: Broadleaf,1562350862,399.9552903,404.3805484,36.76074516,35.95775484,499.963871,100.9839032,0.200076903,39.90551935,39.78973226,999.9,0,0,9994.25129,0,0.231066194,1499.974194,0.90000071,0.099999368,0,715.9420645,4.99911,11927.09677,13523.07097,48.433,50.34654839,49.3506129,49.937,49.99593548,1345.478387,149.496129,0,105.1999998,715.7906538,-33.05158975,-1712.960677,11928.34231,15,1562348694,12:44:54,2,-1.025,0.216,406,34,0.43,0.16,-4.423029024,-0.294776237,0.053645967,1,712.041,0,0,0,0.805314,-0.142140272,0.029976031,0,1,3,3-Jan,1.88765,1.89346,1.89133,1.89139,1.88827,1.89107,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.025,0.216,2,425.952,364.169,39.2859,39.4834,29.9987,39.3589,39.3413,19.7483,30.3589,79.8503,-999.9,404.244,35.9969,98.8226,99.4623
18,1562351125,2927.5,20190705 13:25:24,13:25:24,1,B1_R3,3,1562351117,0.001112906,2.472221172,399.5717097,241.675122,24.45669027,40.43528132,0.028840056,2.275696749,0.028638537,0.017917074,247.8141885,41.43927745,40.0325871,7.426569745,50.11031552,3.710422363,7.404508083,3.716147382,-49.07914626,-6.83249883,-0.735917515,191.1666259,-0.04187915,0.047013015,3.501268066,71,14,1,0,51188.40335,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-622-20190704-15_27_53,775.8823846,890.363,0.128577463,0.5,1264.486928,2.472221172,81.29226035,0.35399382,0.004148679,2.967348149,DARK-623-20190704-15_27_54,575.18,315.183,0.363219512,0.893418436,0.469559741,0.915516541,622,300,300,300,10482.4,888.669,-0.00742889,13.5077,1500.002258,1264.486928,0.842990016,0.195980032,6,0.5,0: Broadleaf,1562351117,399.5717097,403.0720645,36.6655,35.37895484,499.9904839,100.9965161,0.200040935,39.97689677,40.0325871,999.9,0,0,9999.711935,0,0.233241258,1500.002258,0.899999645,0.100000323,0,776.5330645,4.99911,12891.78387,13523.31935,48.125,50.151,49.0863871,49.69512903,49.808,1345.501613,149.5009677,0,254.4000001,775.8823846,-69.2594188,-1180.427352,12879.68077,15,1562348694,12:44:54,2,-1.025,0.216,406,34,0.43,0.16,-3.48466,0.22880885,0.126940978,1,768.924,0,0,0,1.288149756,-0.012640976,0.027989859,1,2,3,3-Feb,1.88766,1.89346,1.89133,1.89135,1.88827,1.89107,1.88417,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.025,0.216,2,418.607,363.078,39.0212,38.8336,30,38.804,38.8205,19.7001,28.7644,76.5666,-999.9,402.97,35.4324,98.9359,99.5595
19,1562351206,3008.5,20190705 13:26:45,13:26:45,2,B1_R3,3,1562351198,0.000930756,4.473107572,399.9055806,88.88313989,8.994392668,40.46783031,0.024304114,2.275398845,0.024160811,0.015113311,247.8148292,41.39604245,39.98445161,7.40749759,50.56487633,3.723588739,7.363982688,3.68390885,-41.0463235,-13.52193896,-1.45556465,191.7910021,-0.041871047,0.047003918,3.500733013,93,19,1,0,51195.63388,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-624-20190704-15_29_14,758.2768077,902.965,0.160236767,0.5,1264.491653,4.473107572,101.3090272,0.317116389,0.005731028,2.91197887,DARK-625-20190704-15_29_15,616.62,286.345,0.505293238,0.901794043,0.564292979,0.911149673,624,300,300,300,10495.7,883.768,-0.00743911,10.5079,1500.008065,1264.491653,0.842989903,0.195979806,6,0.5,0: Broadleaf,1562351198,399.9055806,405.7200968,36.79673226,35.7209,499.9888387,100.9934194,0.200042968,39.87422258,39.98445161,999.9,0,0,9998.083548,0,0.233241258,1500.008065,0.900004226,0.099996045,0,761.3415161,4.99911,12334.40645,13523.37419,48.179,50.11687097,49.125,49.663,49.8,1345.514516,149.496129,0,80.4000001,758.2768077,-328.6265641,-4947.993161,12287.32308,15,1562348694,12:44:54,2,-1.025,0.216,406,34,0.43,0.16,-5.792195122,-0.326481533,0.047612242,1,725.923,0,0,0,0.912137488,2.719951777,0.298608854,0,1,3,3-Jan,1.88766,1.89346,1.89133,1.89136,1.88827,1.89108,1.88417,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.025,0.216,2,391.65,361.912,38.981,38.7866,29.9995,38.737,38.7415,19.7912,28.3725,75.4325,-999.9,405.672,35.3275,98.9437,99.5647
20,1562351333,3136,20190705 13:28:53,13:28:53,3,B1_R3,3,1562351325,0.000448887,2.489077103,400.0423548,53.51695653,5.415416375,40.48055158,0.011992746,2.275690393,0.011957745,0.007476727,247.8132834,41.47777606,39.63552581,7.270511597,50.13664776,3.67735589,7.334666466,3.593155707,-19.79593627,20.13491888,2.162742685,250.3150087,-0.041878977,0.047012821,3.50125665,71,14,1,0,51217.08521,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-626-20190704-15_31_21,661.4190385,819.043,0.192448945,0.5,1264.479138,2.489077103,121.6738383,0.329021797,0.004162035,3.312813857,DARK-627-20190704-15_31_23,549.56,269.483,0.584912449,0.909654957,0.913846043,0.940230477,626,300,300,300,10476.9,788.702,-0.00742568,1.02875,1499.992581,1264.479138,0.842990262,0.195980523,6,0.5,0: Broadleaf,1562351325,400.0423548,403.2447419,36.34086129,35.82177097,499.9990968,100.9906129,0.200051258,39.79964194,39.63552581,999.9,0,0,10000.25516,0,0.232454516,1499.992581,0.899991774,0.100008161,0,661.681129,4.99911,11104.16452,13523.19677,48.125,49.875,49.062,49.562,49.637,1345.480323,149.5122581,0,126.5,661.4190385,-63.08126497,-2264.345297,11098.25,15,1562348694,12:44:54,2,-1.025,0.216,406,34,0.43,0.16,-3.176734146,-0.297039094,0.069411488,1,654.432,0,0,0,0.494464122,0.721809115,0.077912752,0,1,3,3-Jan,1.88766,1.89347,1.89136,1.89141,1.88828,1.89111,1.88419,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.025,0.216,2,418.242,364.163,38.8758,38.6376,29.9997,38.5695,38.5757,19.7262,26.5466,74.7908,-999.9,403.009,35.8301,98.9692,99.585
21,1562351602,3404.5,20190705 13:33:21,13:33:21,1,B1_R3,1,1562351594,0.001497373,5.313442851,400.007129,179.3551507,18.14820487,40.47506469,0.042040296,2.275782827,0.041613575,0.026046462,247.817638,41.02473684,39.1942129,7.100404444,50.10527544,3.652922096,7.290493992,3.447482349,-66.03413224,60.43372746,6.473840508,248.6910738,-0.041881492,0.047015644,3.501422672,63,13,1,0,51238.42293,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-628-20190704-15_35_50,816.8697308,1006.15,0.188123311,0.5,1264.505326,5.313442851,118.9414643,0.37188292,0.006395522,2.51078865,DARK-629-20190704-15_35_51,631.98,374.17,0.505867037,0.870993656,0.526376323,0.875393819,628,300,300,300,10484,992.61,-0.00743043,14.2712,1500.024194,1264.505326,0.842989954,0.195979908,6,0.5,0: Broadleaf,1562351594,400.007129,407.1020323,36.1011129,34.36912903,499.9985806,100.9858065,0.200051871,39.68677742,39.1942129,999.9,0,0,10001.33161,0,0.22958529,1500.024194,0.900001548,0.099998406,0,816.9276129,4.99911,13590.93548,13523.51613,47.913,49.937,48.812,49.437,49.504,1345.526774,149.5003226,0,267.7,816.8697308,-9.960786341,-489.4051288,13587.76538,15,1562351568,13:32:47,3,-0.518,0.272,407,34,0.38,0.09,-7.317435854,4.277096028,0.485473864,0,815.293,0,0,0,1.683827317,0.888889965,0.093550381,0,0,3,0/3,1.88766,1.89346,1.89133,1.89134,1.88828,1.89107,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.272,2,427.218,359.147,38.6864,38.5087,30.0004,38.4146,38.4225,19.8487,28.3364,72.9972,-999.9,406.773,34.3304,98.9744,99.5849
22,1562351724,3527,20190705 13:35:24,13:35:24,2,B1_R3,1,1562351716,0.001048718,3.977612954,400.0466452,154.6102094,15.64442115,40.47920391,0.027988763,2.275663809,0.02779892,0.017391274,247.8146647,41.24197989,39.64921935,7.275845895,50.0778252,3.664953761,7.318516222,3.610892134,-46.24846699,13.40043221,1.439201276,216.4058312,-0.041878254,0.047012009,3.501208902,90,18,1,0,51222.88951,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-630-20190704-15_37_52,823.2147308,996.897,0.174222883,0.5,1264.491322,3.977612954,110.1516617,1.027705972,0.005339176,2.543375093,DARK-631-20190704-15_37_54,-27.62,1024.517,0.169526,0.712214326,0.495756078,0.878600185,630,300,300,300,10479.7,967.823,-0.00742752,6.14142,1500.007742,1264.491322,0.842989864,0.195979728,6,0.5,0: Broadleaf,1562351716,400.0466452,405.323871,36.21989355,35.00686452,499.9387097,100.9860968,0.200113387,39.75844516,39.64921935,999.9,0,0,10000.52968,0,0.231714065,1500.007742,0.900004355,0.099995955,0,823.6577419,4.99911,13531.56129,13523.37742,47.94919355,50.062,48.891,49.512,49.562,1345.513871,149.493871,0,121.5999999,823.2147308,-108.1980513,-1658.311111,13524.23077,15,1562351568,13:32:47,3,-0.518,0.272,407,34,0.38,0.09,-5.321811707,0.994717213,0.109684893,1,810.74,0,0,0,1.186295854,0.571885505,0.059655546,0,1,3,3-Jan,1.88766,1.89346,1.89133,1.89135,1.88827,1.89107,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.272,2,395.439,359.78,38.7086,38.548,30.0001,38.4293,38.4334,19.7996,25.9835,72.3708,-999.9,405.195,35.038,98.9664,99.5706
23,1562351813,3615.5,20190705 13:36:52,13:36:52,3,B1_R3,1,1562351805,0.003071923,9.270696699,399.3255484,187.6814669,18.99052405,40.40570205,0.078156509,2.274852945,0.076694831,0.048063318,247.8156807,40.24398108,39.39177419,7.17612427,46.3944747,3.33376193,7.185687414,3.84236234,-135.4718011,3.044287757,0.326132525,115.7142999,-0.041856199,0.046987251,3.499752621,107,21,1,0,51253.00601,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-632-20190704-15_39_21,832.0533462,1176.1,0.292531803,0.5,1264.493567,9.270696699,184.9522917,0.459569764,0.009525098,2.003469093,DARK-633-20190704-15_39_22,635.6,540.5,0.63653405,0.813413514,0.649707112,0.816502435,632,300,300,300,10491,1093.66,-0.00743601,-6.41602,1500.01,1264.493567,0.842990092,0.195980183,6,0.5,0: Broadleaf,1562351805,399.3255484,411.9259355,32.94723871,29.38139032,499.8605484,100.9847097,0.200156194,39.41659677,39.39177419,999.9,0,0,9995.400323,0,0.229539,1500.01,0.899997355,0.100002523,0,834.5654516,4.99911,13673.04839,13523.37742,47.81,49.754,48.69512903,49.375,49.399,1345.504516,149.5054839,0,88,832.0533462,-230.0160339,-5478.605123,13611.17692,15,1562351568,13:32:47,3,-0.518,0.272,407,34,0.38,0.09,-12.74173415,3.297497561,0.338078218,0,809.163,0,0,0,3.596716098,-0.547844321,0.058156363,0,0,3,0/3,1.88766,1.89346,1.89134,1.89135,1.88827,1.89106,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.272,2,376.97,352.484,38.6468,38.5043,29.9997,38.3836,38.3771,19.9297,37.5105,68.2123,-999.9,411.946,29.3856,98.9824,99.5859
24,1562352405,4208,20190705 13:46:45,13:46:45,1,B2_R3,6,1562352397,0.001229807,5.742087629,400.2915806,97.43784574,9.857994293,40.49835141,0.032167651,2.274652394,0.03191705,0.019970509,247.8122696,40.991625,39.69787742,7.294828017,49.79016632,3.606552069,7.243502754,3.688275948,-54.23448473,-16.1651472,-1.73570536,175.6769323,-0.041850746,0.046981129,3.499392473,92,18,1,0,51221.83591,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-634-20190704-15_49_13,709.0643846,922.219,0.231132318,0.5,1264.476163,5.742087629,146.1306535,0.347400129,0.00673466,2.830304949,DARK-635-20190704-15_49_15,601.84,320.379,0.665320184,0.89067578,0.773251456,0.904477742,634,300,300,300,10497.5,886.509,-0.00744104,4.52625,1499.989355,1264.476163,0.842990091,0.195980183,6,0.5,0: Broadleaf,1562352397,400.2915806,407.7717419,35.64768387,34.22472903,500.0722903,100.9721613,0.199967645,39.56605806,39.69787742,999.9,0,0,9995.34,0,0.229539,1499.989355,0.899998129,0.100002,0,709.406871,4.99911,11993.08387,13523.2,46.63890323,49.11280645,47.71951613,48.903,48.16525806,1345.487097,149.5035484,0,591.5999999,709.0643846,-77.48123079,-355.3811947,11984.80385,15,1562351568,13:32:47,3,-0.518,0.272,407,34,0.38,0.09,-7.284360244,-2.626550174,0.387993452,0,700.963,0,0,0,1.417135122,-0.059811429,0.030946009,1,1,3,3-Jan,1.88765,1.89346,1.89133,1.89134,1.88825,1.89103,1.88416,1.89102,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.272,2,393.097,351.804,38.4913,38.8814,29.9983,38.5758,38.5462,19.7765,37.5756,82.7603,-999.9,407.905,34.3022,98.8104,99.4183
25,1562352552,4354.6,20190705 13:49:11,13:49:11,2,B2_R3,6,1562352544,0.000110997,1.681634402,400.629129,-518.1430591,-52.41748579,40.52929265,0.002918912,2.275448815,0.002916834,0.001823208,247.8158493,41.90362165,39.88920645,7.369884798,50.02061422,3.73142937,7.459783189,3.638455427,-4.894950371,27.84106137,2.998984074,273.7609444,-0.041872406,0.047005444,3.500822761,75,15,1,0,51157.06293,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-636-20190704-15_51_40,596.0865385,676.059,0.118292134,0.5,1264.498773,1.681634402,74.79012887,6.358940566,0.003523422,4.224958177,DARK-637-20190704-15_51_42,-3622.96,4299.019,0.018602491,0.39918732,2.710916762,0.989777553,636,300,300,300,10502.2,675.636,-0.00744347,9.65588,1500.016774,1264.498773,0.842989755,0.19597951,6,0.5,0: Broadleaf,1562352544,400.629129,402.7002581,36.88490968,36.75663871,500.0469355,100.964129,0.199989387,40.11615806,39.88920645,999.9,0,0,10001.30871,0,0.236943387,1500.016774,0.90000729,0.099992487,0,596.1805161,4.99911,11508.87097,13523.48387,47.64293548,49.663,48.55406452,49.51,49.20141935,1345.527742,149.4893548,0,145.7,596.0865385,-11.62844444,-276.0341878,11507.42308,15,1562351568,13:32:47,3,-0.518,0.272,407,34,0.38,0.09,-2.465317561,7.550790523,0.814626024,0,594.812,0,0,0,-0.240297904,6.462437562,0.72286048,0,0,3,0/3,1.88766,1.89346,1.89133,1.89134,1.88826,1.89103,1.88416,1.89101,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.272,2,413.174,354.163,38.8181,39.0311,30.0005,38.7772,38.7644,19.6335,30.1392,78.0803,-999.9,402.292,36.6191,98.8411,99.4478
26,1562352719,4521.6,20190705 13:51:58,13:51:58,1,B2_R3,5,1562352711,0.000703628,3.43557139,399.5804839,80.45185621,8.137137229,40.41474472,0.018140004,2.27491396,0.018060027,0.011294673,247.8101938,41.92455197,40.22030323,7.501353515,50.10585937,3.780548201,7.545121964,3.720805314,-31.02998075,13.38216963,1.445604223,231.6079869,-0.041857859,0.046989113,3.499862195,58,12,1,0,51104.7713,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-638-20190704-15_54_27,923.0835385,1035.71,0.10874324,0.5,1264.467021,3.43557139,68.75112064,0.337150361,0.004910607,2.410587906,DARK-639-20190704-15_54_28,686.52,349.19,0.322536331,0.877298954,0.28941572,0.865150634,638,300,300,300,10466.6,1035.71,-0.00741778,27.9607,1499.97871,1264.467021,0.842989979,0.195979958,6,0.5,0: Broadleaf,1562352711,399.5804839,404.0404194,37.37827097,36.56550323,500.0153871,100.9429355,0.200004065,40.32941613,40.22030323,999.9,0,0,9999.933226,0,0.236943387,1499.97871,0.900000581,0.099999281,0,924.4223226,4.99911,15096.27097,13523.11935,48.262,50.32419355,49.133,50.044,49.883,1345.482258,149.4967742,0,166.1000001,923.0835385,-329.4828036,-4615.247866,15077.4,15,1562351568,13:32:47,3,-0.518,0.272,407,34,0.38,0.09,-4.605472439,3.315440906,0.341602951,0,884.38,0,0,0,0.792514488,0.401090007,0.043930053,0,0,3,0/3,1.88765,1.89345,1.89132,1.89134,1.88824,1.89103,1.88416,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.272,2,434.552,350.403,39.1313,39.2605,30.0004,39.0189,39.0116,19.6221,29.6357,75.8259,-999.9,404.026,36.5266,98.8007,99.4084
27,1562352846,4648.6,20190705 13:54:05,13:54:05,1,B2_R3,3,1562352838,0.000599472,2.816723878,399.6598387,69.99579069,7.079355001,40.42148606,0.014397191,2.274966301,0.014346764,0.008971244,247.8106968,42.24858779,40.99531935,7.817063081,50.03931337,3.834420662,7.662816301,3.982642419,-26.43670078,-46.01673203,-4.996237209,170.3610268,-0.041859282,0.046990711,3.499956192,74,15,1,0,51058.99907,0,646.5588462,3532.38,2885.821154,0.816962262,-2.773728935,MPF-640-20190704-15_56_34,688.8525769,852.409,0.191875523,0.5,1264.470212,2.816723878,121.3104419,0.342404878,0.004421182,3.143996603,DARK-641-20190704-15_56_35,560.54,291.869,0.560376138,0.901788454,0.794541175,0.92866843,640,300,300,300,10484.7,821.458,-0.00743107,0.92749,1499.982581,1264.470212,0.842989931,0.195979861,6,0.5,0: Broadleaf,1562352838,399.6598387,403.327,37.9121129,37.22009677,500.0557742,100.9397419,0.199982774,40.62012581,40.99531935,999.9,0,0,10000.58968,0,0.233241194,1499.982581,0.900002484,0.099997729,0,689.5157419,4.99911,12247.89355,13523.14194,48.629,50.562,49.524,50.32419355,50.262,1345.489032,149.4948387,0,126.6000001,688.8525769,-52.99935046,-207.0017078,12250.62308,15,1562351568,13:32:47,3,-0.518,0.272,407,34,0.38,0.09,-3.443025122,-3.967545366,0.442239929,0,682.873,0,0,0,0.631080439,1.251249951,0.132498655,0,0,3,0/3,1.88765,1.89345,1.89133,1.89134,1.88826,1.89102,1.88416,1.89099,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.518,0.272,2,414.83,351.759,39.3492,39.4091,30.0005,39.1812,39.1696,19.6245,27.9465,75.7708,-999.9,403.753,37.3034,98.763,99.3749
